danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,time_signature,label
0.682,0.581,7,-10.339,1,0.0295,0.714,0.324,0.0802,0.539,108.981,3xqxETvPg43KWP0HOGiOmu,4,saved
0.59,0.434,9,-9.298,0,0.069,0.411,0.0,0.0979,0.399,119.905,3d8PDk3B4am5c6TsUCznUW,4,saved
0.807,0.571,2,-6.937,1,0.312,0.0169,0.0,0.252,0.0993,139.996,0ubdf6zWT1It2saK41SkO0,4,saved
0.748,0.72,7,-11.26,0,0.0523,0.436,1.94e-05,0.48,0.904,98.968,5QWtORrxY0zAv1ZfRFzKEp,4,saved
0.78,0.402,5,-9.255,0,0.149,0.188,0.0,0.0597,0.483,160.046,1srm5YnZiu7Ksnd2UTTmmk,4,saved
0.812,0.472,1,-6.806,0,0.0603,0.26,0.0,0.285,0.457,92.951,7cM9Kqto11iJpY2RwgVJSq,4,saved
0.775,0.747,8,-4.318,1,0.0367,0.0252,0.0192,0.554,0.734,128.002,2F8c3LbxokUgx2OiEMpYXA,4,saved
0.787,0.585,4,-5.869,0,0.378,0.104,0.0,0.32,0.069,142.038,5oQcHjTtkSjN86G48voIO6,4,saved
0.607,0.784,7,-6.293,1,0.268,0.433,0.0,0.689,0.482,81.004,6JG0qhINKVwiHxqN85j7RG,4,saved
0.752,0.76,2,-5.34,1,0.0341,0.319,0.0,0.335,0.752,107.034,7awwmuGslmuyhnlpFipDqk,4,saved
0.453,0.17,1,-13.082,1,0.0319,0.92,0.0,0.094,0.175,80.814,4HJf5RWQVUGxTViTQciKYr,4,saved
0.608,0.776,11,-3.635,1,0.0511,0.241,0.0,0.0713,0.814,89.996,3C3cr2JQwXIhqAHqOardVO,4,saved
0.419,0.494,4,-8.782,0,0.345,0.0567,0.0,0.144,0.134,67.622,1y9g5UW31xBqvOi10tcXGX,5,saved
0.555,0.604,10,-6.552,1,0.295,0.0786,0.0,0.103,0.536,84.362,0EZL3sv66teJRAE4t1NLsQ,4,saved
0.441,0.599,0,-8.985,1,0.225,0.333,0.00198,0.103,0.35,165.212,7eB1V5LvAdxCc7brfGhRRo,4,saved
0.356,0.345,1,-9.184,0,0.054,0.504,0.0,0.198,0.127,174.871,5PdkO9RT7Z3ANCsaDzLOEp,4,saved
0.527,0.787,6,-8.536,1,0.0851,0.114,0.00539,0.12,0.237,107.02,582KOPacYbG32kxBhe26Dy,4,saved
0.609,0.875,0,-3.356,1,0.0759,0.00337,0.0176,0.142,0.299,120.02,0co7HZtcnssGq3vsKmknGx,4,saved
0.904,0.715,1,-6.509,1,0.285,0.0182,0.000707,0.215,0.625,140.001,6CfqeFJeRSivf74w0TZBXZ,4,saved
0.766,0.283,8,-10.33,0,0.0846,0.111,0.0172,0.115,0.144,97.04,6n3HGiq4v35D6eFOSwqYuo,4,saved
0.391,0.595,11,-7.094,0,0.0411,0.913,0.00557,0.145,0.379,93.78,26Fqtv4Aa7kyd1WWGHai6A,4,saved
0.499,0.81,5,-5.579,1,0.0347,0.000637,0.0748,0.0625,0.288,131.052,6a6EnneRMZqlKW9NvOSUBk,4,saved
0.423,0.536,7,-3.8,1,0.16,0.015,0.0,0.095,0.0895,71.313,6wwruKU956ldDyz55DZTt1,5,saved
0.85,0.405,7,-7.509,0,0.225,0.119,0.000118,0.0707,0.344,139.976,5tFep7dXGd7vEJ668wTPux,4,saved
0.721,0.738,2,-5.682,1,0.0649,0.00222,0.0,0.224,0.375,135.988,6v2eEC9Nr9POe5xPUm8361,4,saved
0.52,0.655,3,-6.516,1,0.0393,0.104,0.00347,0.124,0.289,126.593,5HF5PRNJ8KGtbzNPPc93tG,4,saved
0.231,0.877,6,-4.609,0,0.11,0.0127,0.0,0.231,0.468,81.097,11fPH8NoSw15IG5hWk5zLL,4,saved
0.768,0.471,2,-8.406,1,0.259,0.0201,0.0,0.268,0.405,131.023,4LmAnpjlhWTahvRkYR8xJa,4,saved
0.553,0.895,2,-3.829,1,0.355,0.51,0.0,0.645,0.743,79.449,06s1TISabJ5Kk1gaE8i9GJ,4,saved
0.581,0.75,0,-7.211,1,0.0304,0.00208,0.000442,0.109,0.325,132.195,4nnHOJqInr9r8c7RxuiT9j,4,saved
0.695,0.573,4,-8.597,0,0.106,0.46,0.0734,0.482,0.408,99.939,1ni8ZTAY1GHXEFOGHl7fdg,4,saved
0.568,0.865,5,-3.653,1,0.0486,0.00632,0.0,0.158,0.55,122.014,4mGJcOKQhmISIWgQ3xCiLB,4,saved
0.742,0.559,5,-5.876,1,0.141,0.0324,0.0,0.0987,0.431,146.923,5MD2QLnFM2ChpKAh33z0zr,4,saved
0.799,0.673,8,-5.076,0,0.0572,0.0439,0.0,0.133,0.33,147.98,5UzUZULhZL8bW4BqI1ZNOF,4,saved
0.772,0.737,10,-7.648,0,0.2,0.0189,9.39e-05,0.206,0.533,149.951,6hEHxpZpvZwt1v4NoGwjKr,4,saved
0.599,0.613,1,-3.42,0,0.0861,0.495,6.49e-06,0.114,0.325,83.765,6hP8N6hD4j9zwspKHXoJWW,4,saved
0.446,0.881,2,-4.368,1,0.0545,0.00749,0.0,0.13,0.415,169.889,3MYWKl8ScgDu3sAvyneMCG,4,saved
0.46,0.768,9,-5.827,0,0.193,0.0176,0.0,0.0661,0.6,150.061,3L6S3Px2rdU0HprDo2Famq,4,saved
0.622,0.831,5,-4.819,0,0.0273,0.00102,0.803,0.119,0.363,101.03,4V37tyDu9CtqYshvrgLke4,4,saved
0.502,0.777,1,-4.627,1,0.0934,0.117,2.91e-06,0.0957,0.356,174.153,6ZpR2XFuQJSHAQwg9495KZ,4,saved
0.566,0.465,2,-11.714,1,0.235,0.0555,0.0,0.567,0.177,143.015,6k7b4mcxLP5HPo6hNoXoM6,4,saved
0.713,0.813,1,-6.54,1,0.26,0.619,1.43e-05,0.122,0.12,104.8,77AB0zqvso8ALKUZ2HG2mG,4,saved
0.699,0.543,0,-8.879,1,0.138,0.0411,1.26e-06,0.178,0.14,130.064,17AS0y6FnHdYImAPUydAJg,4,saved
0.571,0.692,0,-6.656,0,0.0545,0.0245,0.0,0.0813,0.22,127.937,323ujVhfSg16TlRK0PB5JY,4,saved
0.427,0.465,6,-6.595,1,0.0291,0.461,5.52e-05,0.154,0.458,112.137,65GbQI9VDTs7vo6MJL2iJA,3,saved
0.711,0.761,6,-7.267,1,0.233,0.598,0.127,0.134,0.526,160.738,0Js9hB2I66nJliPIJxzn2R,4,saved
0.335,0.377,3,-6.382,1,0.0381,0.772,0.0,0.108,0.201,78.956,2VBNlb28YDWwa0F2sJvcoa,4,saved
0.54,0.253,5,-14.274,1,0.032,0.837,0.00139,0.117,0.32,171.949,01NSrsQkOZ3PgRcGLGrOT5,4,saved
0.569,0.499,0,-8.994,0,0.0278,0.877,3.23e-05,0.321,0.318,108.437,5bfg4dRj9R9Xqlz6OMNwVG,4,saved
0.663,0.839,0,-4.453,1,0.0695,0.000185,4.65e-06,0.0808,0.75,135.155,3BcQFPRZuuUClWStz29WjN,4,saved
0.524,0.708,11,-8.217,0,0.0603,0.014,0.000166,0.13,0.183,125.025,3hDnFYwpnY0wONZDkYxUsj,4,saved
0.399,0.849,10,-5.813,1,0.562,0.118,0.0,0.352,0.123,181.839,7u8tB0UsXhUo4soXIBJCIQ,4,saved
0.829,0.362,0,-11.546,0,0.231,0.0608,0.0,0.135,0.369,122.912,4N9QsmvQJcGwJHAmDmBttU,4,saved
0.627,0.446,2,-9.477,0,0.0332,0.308,0.00077,0.111,0.11,139.994,2kAIpGWnlFLQh48iut6Zzq,4,saved
0.689,0.712,10,-7.184,1,0.0451,0.000803,0.000601,0.237,0.0379,100.004,4uCAKqQQYJaIvyzq4sZkaO,4,saved
0.492,0.267,7,-9.25,1,0.0336,0.8,0.0,0.249,0.137,117.679,4WzhjxvLP95y7AMDy0Atwb,3,saved
0.495,0.824,7,-3.474,0,0.0357,0.0058,0.0,0.219,0.469,138.988,5Re8AyLirdL9F5VeLI8JzN,4,saved
0.464,0.371,2,-7.348,1,0.0319,0.394,1.11e-06,0.0956,0.331,138.898,7KucgC6JOASHQ0qDtKeomv,4,saved
0.559,0.795,8,-5.974,1,0.0535,0.0114,0.0,0.204,0.708,140.137,6BlNWpXnsONi1ieRt0Jzsh,4,saved
0.903,0.439,8,-11.813,1,0.397,0.0407,0.0,0.138,0.532,139.112,0xl1w2q4VLojeXp4JfazPL,4,saved
0.382,0.749,7,-5.683,0,0.0379,0.00206,0.687,0.0668,0.0572,151.883,6mAuw7R6u4vlNneuBgnC8K,4,saved
0.741,0.626,1,-4.826,0,0.0886,0.02,0.0,0.0828,0.706,108.029,2ZyuwVvV6Z3XJaXIFbspeE,4,saved
0.556,0.747,11,-4.568,0,0.0511,0.0169,0.0,0.439,0.343,108.026,08gpoPLVHNAkvwyw76q9q7,3,saved
0.446,0.798,1,-5.809,1,0.213,0.248,2.22e-06,0.081,0.433,63.464,7gZC4WIaFSGg38tvKD2jlA,3,saved
0.55,0.518,1,-8.949,0,0.0246,0.0162,0.0286,0.114,0.233,165.033,6prvUr8l3t7x5GY7heQb5w,4,saved
0.496,0.947,0,-3.614,1,0.0553,0.000334,0.000104,0.326,0.672,144.977,7v5diXMK49b2ccZeBI90KN,4,saved
0.405,0.576,8,-6.245,1,0.171,0.225,8.08e-06,0.0822,0.695,91.204,6NVjujGb9fnl25fjzm5dTy,4,saved
0.416,0.513,8,-8.951,1,0.0463,0.593,0.0,0.192,0.529,79.055,6NmVOA3p5p7wmY6lUwCocI,4,saved
0.596,0.814,7,-6.226,1,0.0392,0.113,0.0195,0.112,0.519,108.51,5WZn6AJc3D8xM58UqPlco9,4,saved
0.773,0.561,9,-8.268,1,0.213,0.254,0.0,0.132,0.419,147.946,3DTJYRV3jTQ4TUgqDuPkez,4,saved
0.646,0.813,6,-5.29,0,0.0288,0.00178,2.26e-05,0.144,0.821,112.115,7e8utCy2JlSB8dRHKi49xM,4,saved
0.833,0.431,0,-9.604,1,0.194,0.0267,0.0,0.633,0.224,133.938,4YJmZfvlheSziXem8HBWrj,3,saved
0.781,0.962,8,-4.544,1,0.106,0.021,0.00184,0.0944,0.689,122.986,6n24pMYPqEVm0WXIeajgHw,4,saved
0.876,0.737,2,-6.533,1,0.291,0.192,2.16e-06,0.0907,0.711,146.031,1M732H32aWAHYGDBOFU2br,4,saved
0.663,0.783,7,-5.612,1,0.18,0.155,0.0,0.061,0.624,91.018,281Bg1rYpaFuDLrMZ9EpqL,4,saved
0.584,0.838,6,-7.711,1,0.0906,0.0597,0.38,0.086,0.343,145.001,3Qn3LhREMyvnvj9ujRugd3,4,saved
0.816,0.488,8,-6.223,1,0.38,0.0479,0.0,0.156,0.218,132.125,1yKLa9X63tBfvLojNOw9y8,4,saved
0.668,0.528,9,-5.909,1,0.0332,0.104,0.0,0.236,0.153,144.067,3HIr5rowFdybrJxukOXlS5,4,saved
0.53,0.386,11,-6.597,1,0.0263,0.744,0.0,0.0845,0.248,86.038,0xGPz939JyOgKuoP5oVaNr,4,saved
0.696,0.447,1,-9.36,0,0.341,0.12,0.0,0.701,0.11,94.026,6MHwMfBCNVCE49tBAVWNJK,4,saved
0.769,0.55,9,-6.299,0,0.359,0.0283,0.0,0.139,0.36,97.01,2DnH4XlEkghUdE8ymdVom5,4,saved
0.592,0.403,0,-8.768,0,0.414,0.62,0.0,0.54,0.391,105.169,1eQBEelI2NCy7AUTerX0KS,4,saved
0.855,0.478,1,-9.116,1,0.193,0.00759,0.0,0.101,0.284,130.018,5cXg9IQS34FzLVdHhp7hu7,4,saved
0.488,0.91,8,-6.991,1,0.041,0.00209,0.0458,0.15,0.3,96.003,226wUCyDbHZ0cAs3InvNmo,4,saved
0.585,0.0809,6,-19.346,0,0.0523,0.954,0.0233,0.0935,0.204,98.379,5BMwpS4iYKR30kq9U9beaT,4,saved
0.495,0.351,3,-14.669,0,0.34,0.485,0.0,0.0967,0.271,134.369,0bsDJFV8d8kiPxD8xsxdzp,4,saved
0.642,0.52,9,-7.886,1,0.0387,0.118,0.000512,0.552,0.488,136.014,5CalS8Gn69OOrR9aiw0ZO9,4,saved
0.38,0.389,1,-11.891,0,0.0319,0.934,2.45e-05,0.164,0.444,85.746,68YThhUbqmuBqbARPXCSiL,4,saved
0.559,0.85,1,-3.501,0,0.0435,0.0423,0.697,0.122,0.0351,93.979,3vEFspQIWpygmSNC786ETG,4,saved
0.761,0.386,4,-6.158,1,0.0399,0.355,0.0,0.0953,0.526,134.943,51ChrwmUPDJvedPQnIU8Ls,3,saved
0.257,0.409,7,-10.828,0,0.0363,0.899,0.00293,0.109,0.0794,145.759,7ABWRukVQcXrIrDKDx5Gek,5,saved
0.698,0.633,8,-4.946,1,0.0597,0.0605,0.000194,0.0926,0.552,96.924,3GCdLUSnKSMJhs4Tj6CV3s,4,saved
0.409,0.903,3,-3.536,0,0.0572,0.0622,3.92e-06,0.238,0.357,180.187,672rLD2Eqriv9fVvSm1Lgg,4,saved
0.492,0.116,2,-15.15,0,0.0379,0.899,1.93e-06,0.0889,0.434,111.787,6XQHlsNu6so4PdglFkJQRJ,4,saved
0.283,0.443,5,-5.377,1,0.0372,0.0929,3.36e-05,0.382,0.534,185.873,6qIqEZ5A7a7YxkrsBF9GTk,4,saved
0.701,0.828,7,-5.606,1,0.297,0.244,0.0,0.417,0.651,89.988,7HKSWfpxHhllSmoLk9AQz8,4,saved
0.352,0.452,6,-11.078,0,0.232,0.589,3.9e-05,0.245,0.387,149.298,1fKZAXX1bwSnSj1BnnLrQN,4,saved
0.339,0.771,0,-3.287,0,0.0506,0.028,0.0,0.0806,0.406,93.189,0AnJGlNdR56Hco4c2f4IYz,4,saved
0.705,0.516,0,-5.77,1,0.119,0.583,0.0,0.078,0.421,115.761,0JjJGeUbFqCRe4nKNVCAz9,4,saved
0.729,0.57,10,-7.047,1,0.0554,0.388,0.0,0.111,0.687,93.125,3a1Zmq0P1E6W80x8EOcVNP,4,saved
0.592,0.637,11,-8.48,1,0.0992,0.562,0.0,0.13,0.565,159.701,5ubHAQtKuFfiG4FXfLP804,4,saved
0.872,0.504,6,-3.508,0,0.496,0.114,0.0,0.0992,0.26,139.024,6ynu6ltyISlBqklnUNIa1I,4,saved
0.501,0.648,7,-7.023,0,0.0473,0.00898,0.377,0.393,0.095,99.996,6vLkn5w2UtsBdNAd98QQNK,4,saved
0.53,0.688,9,-7.482,0,0.169,0.0335,4.91e-05,0.0886,0.389,175.13,6QL8FAYTbw1IFGRQb6SWud,4,saved
0.781,0.629,5,-6.152,0,0.0647,0.229,0.000536,0.0881,0.693,111.975,7FxzgizJRGTQ3fxUqfvljg,4,saved
0.788,0.689,11,-5.617,1,0.319,0.327,0.0,0.114,0.766,90.527,6XMYnm4OTEysN8blzqiCL9,4,saved
0.722,0.252,1,-14.411,0,0.0762,0.0671,0.0,0.0852,0.276,79.923,4bEGp4AapA0B3Q5PpnSq3K,4,saved
0.503,0.751,6,-5.785,0,0.35,0.215,0.0,0.0551,0.324,90.04,3mUk1wiSBpiuK4oSSyDmTQ,4,saved
0.784,0.486,5,-6.497,0,0.0475,0.0538,0.497,0.101,0.0894,110.964,73grS4MZ4rHwa7CJOihO73,4,saved
0.637,0.652,1,-5.237,0,0.0435,0.0668,0.175,0.0714,0.0725,115.924,6V9TlCdwLeQes4FX5zxz3f,4,saved
0.536,0.869,5,-5.224,0,0.183,0.44,0.0,0.748,0.902,88.733,0njNxlyVEyz0zdYi5Q6I8l,1,saved
0.413,0.833,0,-7.982,1,0.0445,0.107,4.58e-06,0.447,0.402,111.772,06XgZxvOfwqYOJOMheyRML,4,saved
0.476,0.969,6,-2.696,1,0.122,0.000646,0.0,0.148,0.703,149.931,1Nh3lQFZsnyCmFPCK93avB,4,saved
0.39,0.716,4,-5.702,1,0.0327,0.015,0.0,0.159,0.437,171.882,6eemPcEyvaxp7gDhDtY8HT,4,saved
0.579,0.739,1,-5.266,1,0.0258,0.051,0.0,0.083,0.235,97.976,3qd6wKpFQf4JljGU7y18CJ,4,saved
0.46,0.314,6,-10.158,0,0.0267,0.699,4.03e-06,0.122,0.216,90.014,5o4znEHwozOHIgHoWAllnr,4,saved
0.886,0.592,5,-7.536,0,0.432,0.288,0.0,0.109,0.682,154.075,1F0kw95qPSqt3x3xhx1DZx,3,saved
0.547,0.89,9,-4.696,0,0.299,0.137,0.0,0.135,0.435,170.109,5QE9Dy8n8yJv5w8cXmbtAw,4,saved
0.721,0.339,0,-11.195,1,0.0532,0.409,0.00153,0.0973,0.2,129.83,7DfFc7a6Rwfi3YQMRbDMau,4,saved
0.445,0.378,0,-8.043,1,0.031,0.318,0.0416,0.142,0.0729,71.835,4SShUZJ264fO2qxZpExSZX,4,saved
0.739,0.419,3,-8.241,0,0.0854,0.219,0.0,0.196,0.58,60.493,0725YWm6Z0TpZ6wrNk64Eb,4,saved
0.527,0.942,1,-5.64,0,0.0366,0.0115,0.0,0.188,0.495,148.723,7FwBtcecmlpc1sLySPXeGE,4,saved
0.614,0.84,0,-3.291,1,0.0496,0.748,0.0,0.0531,0.497,131.76,6qKlMV1t8Dq2ndco8gR7KL,3,saved
0.424,0.261,6,-11.863,1,0.0381,0.889,4.2e-06,0.111,0.26,58.029,5mF5awNTdA3SYYSxRaE2X9,3,saved
0.794,0.82,11,-5.214,1,0.152,0.315,0.0,0.531,0.793,140.042,40H5libEZWrbkc8HTlXGbt,4,saved
0.766,0.5,1,-7.626,1,0.152,0.419,0.0,0.108,0.495,107.045,32xx0fAv3CIeGmNaWTHvEF,4,saved
0.56,0.799,5,-4.466,0,0.0675,0.174,0.0679,0.304,0.304,69.972,3p9x4bK5bwmgXE6POMvOp0,4,saved
0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,2v8X6L6j0kbUPXDZwtXvXU,4,saved
0.766,0.518,6,-8.648,0,0.0374,0.0515,0.0567,0.113,0.107,110.059,2QZuuHydaM9b3NCklAKZbS,4,saved
0.646,0.748,5,-5.591,1,0.276,0.171,0.0,0.119,0.705,149.648,2UwUPY774nUkUCdlRmsm7H,4,saved
0.802,0.64,8,-5.506,0,0.279,0.0426,0.0,0.111,0.22,127.976,5Z0C84Bheh6tWReHCUSwJ0,4,saved
0.587,0.698,1,-8.948,1,0.0943,0.0152,0.0,0.442,0.0985,133.954,712uvW1Vezq8WpQi38v2L9,4,saved
0.441,0.219,8,-14.586,1,0.0419,0.935,0.0,0.115,0.244,94.021,39KG4kom3enSx4GTThuDGt,4,saved
0.614,0.234,1,-10.111,0,0.0512,0.969,0.00115,0.109,0.326,149.581,1ZbAH4omZZb5KxVnHRQkAe,4,saved
0.733,0.652,7,-9.101,1,0.0696,0.419,2.37e-06,0.521,0.459,99.998,4RnCPWlBsY7oUDdyruod7Y,4,saved
0.828,0.55,5,-9.158,1,0.252,0.000377,0.0016,0.133,0.25,160.016,6bqtKURdSWkInAJHDkuaL0,4,saved
0.78,0.716,6,-4.551,0,0.0439,0.0489,5.92e-06,0.0704,0.362,105.017,70Cp0ukCMyWeJML77NGERU,4,saved
0.445,0.773,2,-7.227,1,0.0441,0.00539,0.153,0.131,0.313,191.966,5V0nHhlYIjUMfcSoJ5ziRD,4,saved
0.6,0.413,7,-9.572,1,0.0258,0.785,0.0289,0.109,0.0741,93.618,2mkv1b3dRFyiJ4Ybq31owf,4,saved
0.765,0.582,1,-10.075,0,0.0415,0.768,0.903,0.111,0.262,126.477,5FzEeRc1LskfW3TUdGgRuC,4,saved
0.526,0.786,0,-5.77,1,0.043,0.00457,0.00256,0.0862,0.598,144.12,3e6s8Z4MRSNgvNhVvpuUiw,4,saved
0.793,0.568,5,-3.528,0,0.0497,0.0079,0.0,0.185,0.0611,136.931,5vuiHi3QYbwcm1OKJOYnrf,4,saved
0.821,0.596,8,-5.935,0,0.0679,0.0867,7.11e-06,0.0915,0.399,140.043,1QkIfrvErNrTsZlLlzs6FL,4,saved
0.49,0.405,4,-11.44,1,0.221,0.0339,0.0,0.344,0.176,110.557,5QDGKcQLqOJvoiu8eScEaM,4,saved
0.707,0.979,10,-3.207,0,0.0718,0.012,0.00137,0.735,0.702,113.963,0B7Hp8MXbiK8HoXqqYqTkW,4,saved
0.776,0.792,7,-5.619,1,0.18,0.167,1.96e-06,0.13,0.588,102.988,1CK7tnXhsr0Br5ZzbZdBzh,4,saved
0.494,0.471,10,-8.526,1,0.215,0.632,0.000141,0.102,0.407,95.227,48khCAQwGoX43sPlR87Rri,4,saved
0.627,0.815,5,-6.01,1,0.0688,0.002,0.0,0.324,0.666,95.072,5YnY2sr2dSFvXSNaZntWdJ,4,saved
0.819,0.472,1,-8.018,0,0.0888,0.106,0.0,0.143,0.358,125.108,0JmMBsV5WUjNYU34U07fBN,4,saved
0.932,0.702,7,-3.459,0,0.0903,0.00304,1.87e-05,0.267,0.53,143.001,2rUwQj4SWaP2anuGDtNpYR,4,saved
0.435,0.641,10,-7.274,1,0.104,0.131,0.0,0.273,0.156,115.534,7xmCwWVmWBawnIzRUdg3Nr,3,saved
0.692,0.733,2,-6.012,1,0.0313,0.43,2.35e-06,0.351,0.419,109.989,1ANYHWUz5NqPu2EBALGK9Z,4,saved
0.441,0.403,2,-11.18,0,0.147,0.255,1.27e-05,0.13,0.158,139.92,03TsSYvCy8hxdThRdiCP74,4,saved
0.505,0.898,7,-4.906,1,0.0329,0.000518,0.00236,0.173,0.731,118.929,1VWoWiCIMSStUwXAPYbIvs,4,saved
0.652,0.663,11,-7.78,1,0.326,0.205,0.0,0.105,0.377,114.133,4IdAIZRVkwuQQnHpi529cn,4,saved
0.457,0.727,8,-4.084,1,0.212,0.418,0.0,0.0806,0.267,87.113,6xQbwaLAqVRYe4566SWEog,4,saved
0.771,0.514,6,-5.834,1,0.0324,0.321,2.82e-05,0.0903,0.337,128.022,0b3qOB5v3kqL1obw0hrfFo,4,saved
0.546,0.87,4,-5.107,0,0.114,0.103,0.0,0.111,0.071,156.145,5LZ0ZCRXrklIpnzn4Tcyde,4,saved
0.825,0.672,0,-7.108,1,0.418,0.0858,0.0,0.123,0.246,147.01,7wTA0NKIm6T7nP2kaymU2a,4,saved
0.752,0.708,9,-5.053,1,0.28,0.0395,0.0,0.0601,0.645,84.974,2AwyHlbA6f641SEkizD5JG,4,saved
0.901,0.4,0,-8.575,1,0.126,0.051,0.0,0.0599,0.346,135.984,6TqXcAFInzjp0bODyvrWEq,4,saved
0.694,0.748,8,-6.102,1,0.264,0.515,0.0,0.251,0.662,142.183,2f1xAoQG7MAi4HTM3gOhW9,4,saved
0.636,0.57,1,-5.973,1,0.0571,0.011,0.00204,0.0677,0.0883,168.202,1Rq4GtIucW9CAcF8B6PAbW,4,saved
0.666,0.485,0,-9.85,0,0.0527,0.0355,0.000603,0.504,0.288,91.009,1bAvtmTl0F9loyz9AwPwp7,4,saved
0.757,0.672,0,-6.524,0,0.0955,0.0186,0.0,0.158,0.382,111.996,40YcuQysJ0KlGQTeGUosTC,4,saved
0.711,0.431,4,-8.572,1,0.0889,0.457,1.75e-05,0.223,0.297,85.996,1vSPbQYmKfDXPOUEz4ENf7,4,saved
0.593,0.476,0,-12.003,1,0.0557,0.603,0.0,0.367,0.545,112.009,49ZOna3dj6mkzJlVl88ZID,4,saved
0.4,0.705,0,-5.238,1,0.0484,0.0167,0.0,0.115,0.294,90.047,5xi6EyeIvVr6cCg44OZeEl,3,saved
0.552,0.637,5,-6.568,1,0.0445,0.464,1.63e-05,0.136,0.333,97.97,12B0Twa9kRz45Xw2PgXHJm,4,saved
0.344,0.157,5,-11.773,1,0.0457,0.756,0.0,0.351,0.313,57.86,6j0wBBAP3hMe4t1Ymj7GIe,4,saved
0.585,0.737,4,-4.121,0,0.191,0.0661,0.0,0.0904,0.0497,171.853,33zbOXJSwW7uf4VXXWow2O,4,saved
0.678,0.619,0,-8.802,1,0.039,0.159,4.2e-05,0.12,0.211,105.057,0pQjNxCnSkcIOzdJtI8DBR,4,saved
0.623,0.661,9,-7.0,1,0.1,0.0212,0.000229,0.267,0.63,151.97,37adYGaYaAWTGhBaOzX4Fh,4,saved
0.696,0.589,1,-7.033,0,0.295,0.123,0.0,0.134,0.273,78.52,6pRkwu4Pt9d7Ki6g4ppOYj,4,saved
0.779,0.572,6,-9.985,0,0.378,0.157,0.0,0.246,0.647,135.956,2P3SLxeQHPqh8qKB6gtJY2,4,saved
0.218,0.215,5,-12.49,1,0.0368,0.967,0.0847,0.0948,0.138,76.74,3RIgHHpnFKj5Rni1shokDj,1,saved
0.618,0.693,1,-7.889,0,0.333,0.44,0.759,0.101,0.439,143.98,1WqLtczgKdbHFHhefOU0y7,4,saved
0.656,0.602,1,-7.927,0,0.151,0.0519,0.0,0.0717,0.423,91.858,1Hanei901PyrIWWz2Wkf7W,4,saved
0.458,0.74,9,-5.65,0,0.245,0.0256,0.0,0.296,0.37,79.255,26RcjBcThMrZ8KvsqApOvN,4,saved
0.508,0.838,5,-5.82,1,0.106,0.0813,0.0,0.209,0.627,173.913,3pZcr8E5fCMhZiqKdRQm6u,4,saved
0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,6PCUP3dWmTjcTtXY02oFdT,4,saved
0.433,0.85,10,-5.79,0,0.416,0.325,0.0,0.356,0.58,159.956,6ImrWnhjEOw5re3cGLMIHJ,4,saved
0.496,0.549,2,-5.414,1,0.034,0.00899,0.0248,0.0802,0.14,89.997,18cCBvygH6yEFDY0cYN3wT,4,saved
0.647,0.868,0,-6.427,0,0.105,0.0876,0.124,0.129,0.803,121.822,3pf96IFggfQuT6Gafqx2rt,4,saved
0.669,0.579,5,-6.341,1,0.0468,0.131,0.0,0.19,0.66,123.979,7fBHjuqAIVOdy5xoNxy5YQ,4,saved
0.412,0.499,0,-10.776,1,0.0507,0.44,0.191,0.102,0.131,89.895,4vFkpcOubAfvhLmoIol8qW,4,saved
0.331,0.622,5,-7.291,0,0.092,0.858,0.0,0.104,0.388,64.468,05pdoheuKPSotkjMgIVX6I,3,saved
0.696,0.583,3,-9.351,0,0.301,0.308,0.0,0.0964,0.524,137.079,0rBMP6VVGRgwnzZCLpijyl,4,saved
0.464,0.417,0,-9.345,0,0.0256,0.136,0.022,0.0974,0.479,67.528,0t6eWxZFkm89DuTj8tJ2fz,4,saved
0.856,0.572,1,-8.429,1,0.373,0.0136,1.55e-06,0.121,0.454,82.445,5f5r2N4Lp9WoULWPH9zp2W,4,saved
0.541,0.761,8,-4.635,0,0.0255,0.0595,2.63e-06,0.181,0.314,98.015,2x8aFYMNPezraBxfjxnQEP,4,saved
0.745,0.473,10,-11.243,0,0.0955,0.017,1.12e-05,0.197,0.296,80.006,0k9RIzZtAo4DTQu0ZM6lNZ,4,saved
0.484,0.78,9,-5.264,0,0.135,0.147,0.0,0.057,0.271,137.101,6cT5orvyKqwghJp6KB9vG0,4,saved
0.497,0.706,1,-6.455,1,0.0667,0.227,0.0,0.224,0.55,103.0,2yJVeT8cP1zstJxRP7Nlv8,4,saved
0.641,0.537,0,-5.452,0,0.0282,0.0875,9.05e-06,0.115,0.0681,112.864,5A3fPy30SN2wuzrahpcxvV,4,saved
0.57,0.623,9,-8.032,1,0.0317,0.0226,0.0,0.0874,0.658,106.006,4Bb6iHmBCGiN8dr9nok9Sw,4,saved
0.767,0.869,10,-3.87,0,0.0645,0.276,0.0,0.413,0.474,125.007,2LOkdHHNKdEx24cQELBaD8,4,saved
0.577,0.747,9,-4.948,1,0.0359,0.0241,0.0864,0.113,0.313,124.601,79e0YKpjkkUpPEmmdxPVEX,4,saved
0.773,0.819,0,-5.946,0,0.118,0.426,0.0,0.0679,0.585,92.99,3dhjNA0jGA8vHBQ1VdD6vV,4,saved
