danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,label,mode_major,mode_minor
0.604,0.567,7,-12.896,0.259,0.836,6.44e-06,0.97,0.694,131.014,4,unsaved,1,0
0.842,0.635,1,-7.437,0.216,0.0511,0.0,0.193,0.545,75.998,4,unsaved,0,1
0.613,0.666,8,-8.259,0.0526,0.161,0.0,0.165,0.455,66.969,4,unsaved,0,1
0.507,0.586,0,-8.15,0.0586,0.599,0.0544,0.118,0.588,108.164,4,unsaved,0,1
0.566,0.724,1,-4.574,0.323,0.00102,0.0,0.158,0.407,81.774,4,unsaved,1,0
0.483,0.404,2,-8.498,0.0319,0.763,0.119,0.0759,0.0364,108.555,4,unsaved,1,0
0.821,0.567,7,-5.467,0.166,0.0143,0.0,0.144,0.0985,129.976,4,unsaved,1,0
0.413,0.833,0,-7.982,0.0445,0.107,4.58e-06,0.447,0.402,111.772,4,unsaved,1,0
0.867,0.711,1,-5.44,0.121,0.104,0.0,0.0969,0.544,90.515,4,unsaved,0,1
0.657,0.397,10,-10.53,0.0681,0.392,0.78,0.197,0.528,100.09,4,unsaved,0,1
0.293,0.65,5,-8.221,0.0716,0.00761,0.0,0.403,0.0698,188.887,4,unsaved,0,1
0.27,0.475,7,-7.452,0.0296,0.242,1.29e-05,0.0525,0.175,102.477,4,unsaved,1,0
0.555,0.895,9,-3.715,0.0674,0.00361,0.000265,0.0715,0.498,96.985,4,unsaved,0,1
0.395,0.64,5,-3.678,0.0792,0.271,0.0,0.112,0.383,174.228,4,unsaved,0,1
0.59,0.896,9,-3.574,0.0591,0.179,0.0,0.122,0.519,116.352,4,unsaved,0,1
0.707,0.293,8,-10.769,0.0361,0.0335,0.000549,0.147,0.0966,123.997,4,unsaved,1,0
0.616,0.76,1,-8.732,0.244,0.0948,0.0186,0.345,0.377,116.316,4,unsaved,1,0
0.375,0.562,7,-11.691,0.0285,0.456,0.112,0.26,0.542,80.066,4,unsaved,1,0
0.744,0.636,1,-7.882,0.186,0.000296,0.0,0.109,0.156,83.087,4,unsaved,0,1
0.594,0.37,11,-11.674,0.404,0.832,0.0,0.108,0.309,135.391,4,unsaved,0,1
0.503,0.508,10,-11.094,0.52,0.486,0.0102,0.124,0.317,81.908,4,unsaved,0,1
0.51,0.641,1,-9.199,0.112,0.00796,0.0388,0.158,0.0364,147.954,4,unsaved,1,0
0.922,0.583,5,-4.982,0.0753,0.0098,0.0,0.0962,0.494,136.043,4,unsaved,1,0
0.507,0.743,6,-5.81,0.211,0.171,1.77e-06,0.362,0.35,83.089,4,unsaved,0,1
0.725,0.692,5,-5.742,0.257,0.00841,0.0,0.0912,0.298,169.025,4,unsaved,0,1
0.71,0.197,9,-13.431,0.933,0.684,0.0,0.473,0.482,130.378,5,unsaved,1,0
0.584,0.828,9,-4.886,0.0695,0.0121,7.43e-06,0.748,0.529,87.512,4,unsaved,0,1
0.52,0.671,9,-3.787,0.034,0.146,2.95e-06,0.108,0.735,98.113,4,unsaved,1,0
0.318,0.153,10,-13.462,0.0288,0.905,0.0,0.0637,0.228,82.497,3,unsaved,1,0
0.771,0.715,1,-6.893,0.0272,0.161,0.00172,0.0549,0.916,101.04,4,unsaved,1,0
0.731,0.71,0,-4.997,0.29,0.534,0.0,0.112,0.757,90.892,4,unsaved,0,1
0.78,0.516,8,-5.805,0.199,0.00651,0.00198,0.118,0.356,168.094,4,unsaved,1,0
0.761,0.585,6,-5.479,0.0622,0.74,2.84e-06,0.128,0.359,118.04,4,unsaved,0,1
0.215,0.437,2,-8.103,0.0309,0.206,0.576,0.0696,0.0445,127.595,4,unsaved,1,0
0.94,0.373,0,-6.228,0.103,0.202,7.19e-05,0.175,0.54,108.996,4,unsaved,1,0
0.735,0.373,11,-10.478,0.104,0.762,0.00202,0.288,0.237,123.081,4,unsaved,1,0
0.545,0.26,9,-12.668,0.0289,0.788,0.00099,0.105,0.185,75.962,4,unsaved,1,0
0.539,0.824,9,-7.397,0.0293,0.00536,0.0958,0.102,0.614,108.981,3,unsaved,1,0
0.795,0.178,0,-11.991,0.0574,0.607,0.0,0.623,0.608,93.982,4,unsaved,1,0
0.702,0.742,7,-4.731,0.395,0.0581,0.0,0.173,0.701,113.347,5,unsaved,1,0
0.644,0.721,9,-8.495,0.431,0.629,7.52e-05,0.146,0.233,101.503,4,unsaved,0,1
0.257,0.528,8,-11.179,0.0691,0.379,0.0,0.125,0.457,156.828,4,unsaved,1,0
0.414,0.925,3,-2.534,0.061,0.000722,3.77e-05,0.358,0.599,108.848,4,unsaved,1,0
0.366,0.572,2,-4.748,0.0377,0.343,0.00895,0.186,0.356,119.938,4,unsaved,1,0
0.778,0.574,2,-7.775,0.0327,0.368,0.0,0.126,0.663,112.048,4,unsaved,0,1
0.38,0.882,11,-5.627,0.0494,0.00121,0.0699,0.107,0.418,123.61,4,unsaved,1,0
0.541,0.882,5,-4.537,0.0418,0.0047,0.000741,0.131,0.675,131.909,4,unsaved,1,0
0.386,0.749,2,-6.734,0.115,1.92e-05,6.98e-06,0.334,0.517,184.092,4,unsaved,1,0
0.589,0.658,11,-5.288,0.203,0.0242,0.0,0.118,0.251,77.521,4,unsaved,0,1
0.446,0.76,7,-3.608,0.0453,0.00891,0.000108,0.232,0.512,150.033,4,unsaved,1,0
0.476,0.735,5,-5.765,0.0303,0.000769,0.00613,0.13,0.379,161.979,3,unsaved,1,0
0.519,0.898,11,-3.954,0.137,0.0791,0.0,0.204,0.587,122.953,4,unsaved,1,0
0.91,0.477,2,-5.259,0.418,0.121,0.0,0.305,0.313,145.994,4,unsaved,1,0
0.701,0.425,7,-10.965,0.375,0.328,0.13,0.1,0.562,135.128,4,unsaved,1,0
0.681,0.738,7,-6.286,0.0321,0.00899,0.00161,0.15,0.365,111.015,4,unsaved,1,0
0.867,0.414,2,-9.262,0.168,0.618,0.0,0.121,0.355,120.026,4,unsaved,1,0
0.834,0.662,4,-5.202,0.0866,0.109,0.0,0.253,0.143,109.085,4,unsaved,0,1
0.561,0.541,9,-9.818,0.0711,0.054,0.0371,0.0627,0.324,84.241,4,unsaved,0,1
0.477,0.501,11,-9.178,0.0398,0.706,5.61e-06,0.0953,0.689,81.376,4,unsaved,0,1
0.38,0.805,0,-3.167,0.218,0.316,0.0,0.36,0.419,70.875,4,unsaved,0,1
0.672,0.717,1,-2.714,0.034,0.341,2.4e-05,0.106,0.225,160.981,4,unsaved,1,0
0.652,0.372,2,-7.342,0.076,0.903,0.0,0.119,0.703,96.739,4,unsaved,0,1
0.691,0.54,4,-8.818,0.0532,0.0907,0.0,0.175,0.23,132.02,4,unsaved,0,1
0.655,0.496,3,-4.139,0.0364,0.0335,0.0,0.156,0.28,137.945,4,unsaved,0,1
0.581,0.662,9,-5.239,0.303,0.0153,0.0,0.111,0.434,93.023,4,unsaved,1,0
0.619,0.556,0,-7.687,0.0806,0.133,0.0,0.594,0.566,99.39,4,unsaved,1,0
0.539,0.446,2,-10.306,0.0952,0.0101,0.376,0.0838,0.09,89.875,4,unsaved,1,0
0.648,0.53,9,-9.474,0.0734,0.0606,2.73e-06,0.0972,0.138,101.451,4,unsaved,0,1
0.596,0.522,0,-9.711,0.0266,0.00079,0.115,0.434,0.386,124.02,4,unsaved,1,0
0.582,0.323,9,-8.983,0.038,0.689,0.0,0.333,0.568,124.819,4,unsaved,1,0
0.596,0.718,9,-5.371,0.0297,0.0071,0.0797,0.157,0.618,127.503,4,unsaved,0,1
0.828,0.666,2,-5.012,0.106,0.0211,0.0,0.222,0.252,125.999,4,unsaved,1,0
0.418,0.403,0,-10.53,0.0294,0.555,0.024,0.108,0.149,105.801,4,unsaved,1,0
0.511,0.824,8,-8.411,0.217,0.622,8.21e-06,0.215,0.875,95.963,4,unsaved,0,1
0.606,0.554,5,-8.172,0.0313,0.451,0.901,0.137,0.175,119.999,4,unsaved,1,0
0.547,0.626,2,-6.244,0.208,0.00572,0.0,0.313,0.346,101.971,4,unsaved,1,0
0.346,0.429,8,-8.208,0.0292,0.394,0.0,0.166,0.545,132.398,3,unsaved,1,0
0.544,0.388,11,-9.808,0.046,0.509,0.0,0.0443,0.172,136.153,4,unsaved,0,1
0.445,0.9,0,-4.949,0.039,0.00121,0.00454,0.0903,0.449,158.352,4,unsaved,1,0
0.496,0.818,0,-5.281,0.0371,0.0555,0.0,0.0777,0.481,122.981,4,unsaved,1,0
0.87,0.531,5,-6.471,0.0992,0.428,0.0,0.0798,0.315,100.01,4,unsaved,1,0
0.627,0.309,5,-12.783,0.0382,0.887,0.0316,0.19,0.406,92.6,4,unsaved,1,0
0.506,0.899,6,-5.826,0.0595,0.0028,0.0,0.372,0.518,128.001,4,unsaved,1,0
0.342,0.907,1,-4.432,0.415,0.0815,0.0,0.383,0.225,170.38,4,unsaved,0,1
0.533,0.883,5,-6.839,0.13,0.041,0.014,0.0856,0.612,167.95,4,unsaved,0,1
0.583,0.686,2,-6.932,0.392,0.324,0.0,0.132,0.743,144.607,4,unsaved,1,0
0.168,0.196,0,-10.813,0.0342,0.825,0.000102,0.223,0.283,77.494,3,unsaved,1,0
0.491,0.65,2,-7.362,0.0679,0.00634,1.38e-05,0.188,0.0705,121.123,4,unsaved,1,0
0.303,0.716,7,-6.791,0.0348,0.0453,0.000137,0.301,0.114,97.084,4,unsaved,1,0
0.636,0.499,9,-5.775,0.041,0.00744,0.0169,0.112,0.234,90.996,4,unsaved,1,0
0.773,0.413,6,-9.324,0.0673,0.0345,0.0,0.09,0.215,115.869,4,unsaved,0,1
0.316,0.953,4,-9.281,0.0436,0.942,0.97,0.683,0.163,72.063,4,unsaved,0,1
0.805,0.532,0,-2.893,0.0373,0.0367,3.9e-05,0.352,0.256,140.067,4,unsaved,1,0
0.439,0.591,1,-6.407,0.0419,0.0993,0.00225,0.0718,0.397,125.893,4,unsaved,1,0
0.644,0.431,9,-11.574,0.0456,0.353,0.0,0.103,0.316,128.096,4,unsaved,0,1
0.528,0.692,7,-11.441,0.286,0.662,0.0,0.962,0.56,79.205,3,unsaved,1,0
0.73,0.68,4,-4.886,0.0344,0.324,3.79e-06,0.121,0.452,109.576,4,unsaved,0,1
0.531,0.906,2,-3.227,0.0409,0.0148,0.00523,0.193,0.148,118.94,4,unsaved,1,0
0.46,0.315,2,-11.851,0.0388,0.752,0.0119,0.65,0.0358,87.2,4,unsaved,0,1
0.771,0.588,3,-6.814,0.0915,0.0298,1.86e-06,0.169,0.572,144.974,3,unsaved,1,0
0.294,0.697,6,-6.029,0.128,0.0398,0.00011,0.136,0.183,160.566,4,unsaved,1,0
0.429,0.868,9,-4.007,0.0364,0.00422,0.00475,0.208,0.466,73.985,3,unsaved,1,0
0.532,0.457,7,-12.014,0.0444,0.714,0.00113,0.766,0.903,117.945,4,unsaved,1,0
0.508,0.807,11,-8.581,0.0686,0.333,0.00363,0.136,0.306,123.034,4,unsaved,1,0
0.558,0.733,8,-6.65,0.0693,0.0334,0.00193,0.193,0.173,89.992,4,unsaved,1,0
0.411,0.615,1,-7.803,0.293,0.592,0.0,0.15,0.256,192.024,4,unsaved,1,0
0.53,0.661,8,-5.507,0.083,0.141,0.00018,0.123,0.149,122.482,4,unsaved,1,0
0.597,0.629,1,-6.794,0.221,0.0184,0.0,0.127,0.485,80.124,4,unsaved,1,0
0.451,0.44,0,-11.183,0.0347,0.546,9.8e-06,0.382,0.835,77.089,4,unsaved,1,0
0.9,0.584,11,-5.067,0.211,0.0499,0.0,0.097,0.195,155.966,4,unsaved,0,1
0.46,0.592,9,-5.462,0.0313,0.521,0.0367,0.129,0.133,149.278,4,unsaved,0,1
0.334,0.879,10,-6.859,0.145,0.48,0.0,0.327,0.628,82.9,4,unsaved,1,0
0.608,0.758,5,-4.48,0.0745,0.11,0.0,0.162,0.234,89.703,4,unsaved,0,1
0.702,0.753,11,-2.943,0.24,0.0609,1.38e-06,0.41,0.453,139.98,4,unsaved,1,0
0.328,0.468,5,-7.758,0.0316,0.308,0.0,0.0917,0.582,178.688,4,unsaved,0,1
0.604,0.902,4,-1.912,0.0386,0.00754,0.0,0.62,0.525,130.029,3,unsaved,1,0
0.602,0.33,7,-10.277,0.0376,0.885,0.0,0.119,0.39,75.661,3,unsaved,1,0
0.456,0.271,3,-17.243,0.041,0.871,0.534,0.527,0.528,97.258,4,unsaved,1,0
0.558,0.766,6,-5.953,0.231,0.263,0.0,0.32,0.182,96.281,4,unsaved,0,1
0.544,0.567,11,-10.8,0.0753,0.79,3.85e-06,0.363,0.559,78.227,4,unsaved,0,1
0.731,0.998,10,-10.059,0.124,0.538,0.907,0.411,0.0288,123.973,4,unsaved,0,1
0.515,0.431,4,-8.251,0.257,0.665,0.0,0.147,0.184,141.392,4,unsaved,1,0
0.672,0.871,1,-5.116,0.312,0.0962,0.0,0.283,0.353,79.092,4,unsaved,1,0
0.171,0.564,6,-6.936,0.0312,0.0551,0.0205,0.188,0.0618,133.993,4,unsaved,1,0
0.558,0.494,9,-12.146,0.0309,0.401,0.000384,0.168,0.161,147.936,4,unsaved,0,1
0.446,0.303,0,-7.031,0.0306,0.625,0.00136,0.0596,0.057,120.212,4,unsaved,1,0
0.822,0.5,2,-8.847,0.449,0.248,3.8e-05,0.595,0.723,142.919,4,unsaved,1,0
0.613,0.427,5,-6.717,0.0585,0.202,1.61e-05,0.122,0.0945,119.899,4,unsaved,0,1
0.544,0.609,1,-4.193,0.0328,0.261,0.0,0.192,0.271,132.11,3,unsaved,0,1
0.697,0.752,1,-4.552,0.0526,0.000367,0.0,0.32,0.269,130.022,4,unsaved,1,0
0.745,0.741,6,-7.365,0.0473,0.00396,0.396,0.0752,0.365,115.041,4,unsaved,0,1
0.725,0.202,2,-13.847,0.0325,0.663,0.0,0.216,0.409,89.12,4,unsaved,1,0
0.453,0.517,8,-5.976,0.0417,0.241,0.00223,0.0892,0.291,132.903,4,unsaved,1,0
0.446,0.527,2,-6.224,0.0347,0.127,0.0,0.113,0.331,69.657,4,unsaved,1,0
0.504,0.487,7,-10.306,0.0314,0.169,0.00604,0.103,0.177,104.981,4,unsaved,1,0
0.582,0.804,8,-3.766,0.0365,0.39,0.0,0.208,0.528,126.965,4,unsaved,1,0
0.68,0.983,2,-3.51,0.333,0.0184,0.0,0.289,0.263,149.829,4,unsaved,1,0
0.583,0.44,9,-7.315,0.0436,0.92,0.00028,0.265,0.569,127.088,4,unsaved,0,1
0.625,0.781,0,-5.756,0.0456,0.0141,1.17e-06,0.0662,0.178,89.982,4,unsaved,1,0
0.735,0.809,1,-7.221,0.0288,0.388,0.9,0.0714,0.92,102.675,4,unsaved,1,0
0.699,0.916,5,-8.344,0.0516,0.508,0.0035,0.108,0.83,88.76,4,unsaved,1,0
0.487,0.491,0,-10.24,0.0402,0.669,0.0086,0.114,0.482,129.709,3,unsaved,1,0
0.329,0.345,11,-7.796,0.0359,0.922,0.0,0.339,0.377,75.981,4,unsaved,1,0
0.412,0.227,0,-12.696,0.0359,0.787,4.69e-06,0.282,0.226,80.111,4,unsaved,1,0
0.506,0.275,7,-8.464,0.0292,0.494,0.00377,0.101,0.0639,153.769,3,unsaved,0,1
0.798,0.318,10,-6.849,0.0431,0.0437,0.0,0.158,0.425,92.49,4,unsaved,0,1
0.431,0.649,3,-7.175,0.0679,0.065,0.0,0.0998,0.363,84.246,4,unsaved,1,0
0.755,0.629,0,-8.284,0.312,0.32,0.0,0.126,0.591,143.083,4,unsaved,1,0
0.777,0.519,9,-6.032,0.361,0.201,1.51e-06,0.0134,0.715,90.15,4,unsaved,0,1
0.181,0.206,10,-13.92,0.0309,0.891,0.000439,0.165,0.178,82.669,1,unsaved,0,1
0.606,0.514,0,-7.309,0.363,0.568,0.0,0.136,0.282,90.717,4,unsaved,1,0
0.568,0.547,6,-9.636,0.349,0.0603,0.0,0.114,0.398,88.72,5,unsaved,0,1
0.33,0.144,2,-13.998,0.0354,0.919,4.56e-05,0.14,0.116,128.417,4,unsaved,1,0
0.704,0.682,4,-5.862,0.307,0.174,0.0,0.121,0.594,149.988,4,unsaved,0,1
0.441,0.933,11,-3.64,0.147,0.0001,0.000159,0.0638,0.458,178.019,4,unsaved,1,0
0.551,0.928,1,-4.776,0.0365,1.05e-05,0.000108,0.145,0.736,145.057,4,unsaved,1,0
0.638,0.47,5,-12.697,0.132,0.344,0.193,0.105,0.442,179.818,4,unsaved,0,1
0.56,0.299,11,-8.86,0.0318,0.806,0.0,0.188,0.276,110.923,4,unsaved,1,0
0.567,0.536,2,-7.015,0.0278,0.00212,0.0426,0.124,0.659,155.012,4,unsaved,1,0
0.84,0.484,8,-6.899,0.241,0.192,0.0,0.282,0.512,126.023,4,unsaved,1,0
0.864,0.666,1,-5.525,0.234,0.0482,0.0,0.134,0.538,132.12,4,unsaved,1,0
0.599,0.535,2,-9.325,0.0465,0.0437,0.0291,0.0785,0.121,90.001,4,unsaved,1,0
0.748,0.573,0,-6.057,0.0332,0.879,0.00581,0.0989,0.463,110.177,4,unsaved,1,0
0.472,0.228,7,-23.918,0.235,0.975,0.000446,0.668,0.493,68.264,4,unsaved,1,0
0.796,0.794,5,-5.661,0.0386,0.536,0.29,0.0896,0.853,136.055,4,unsaved,0,1
0.782,0.855,4,-3.315,0.382,0.211,0.0,0.0849,0.568,152.121,4,unsaved,0,1
0.714,0.739,2,-7.456,0.212,0.00159,0.0,0.106,0.269,140.018,4,unsaved,1,0
0.381,0.481,4,-5.82,0.0365,0.0509,0.0,0.1,0.162,123.09,4,unsaved,1,0
0.649,0.618,6,-5.694,0.0672,0.483,2.53e-06,0.166,0.421,125.976,4,unsaved,1,0
0.663,0.729,5,-4.778,0.187,0.0332,0.0,0.344,0.255,111.989,5,unsaved,0,1
0.286,0.96,9,-4.563,0.106,0.045,0.0143,0.975,0.413,163.215,4,unsaved,1,0
0.655,0.656,9,-6.25,0.315,0.28,0.0,0.111,0.586,89.818,4,unsaved,1,0
0.313,0.259,2,-13.83,0.0376,0.373,0.0124,0.118,0.331,89.396,4,unsaved,1,0
0.661,0.548,6,-8.433,0.0234,0.365,0.0,0.111,0.537,93.0,4,unsaved,1,0
0.583,0.685,8,-6.978,0.425,0.162,0.0,0.0858,0.44,155.947,4,unsaved,1,0
0.578,0.907,4,-4.869,0.0895,0.0229,0.0,0.557,0.66,170.04,4,unsaved,1,0
0.689,0.563,1,-5.539,0.275,0.692,0.0,0.0579,0.819,129.517,4,unsaved,1,0
0.595,0.696,10,-5.921,0.0417,0.276,0.0,0.411,0.533,88.013,4,unsaved,0,1
0.632,0.49,11,-7.386,0.286,0.566,0.0,0.0985,0.178,93.979,4,unsaved,0,1
0.706,0.716,7,-4.263,0.0768,0.115,0.0,0.316,0.459,136.904,4,unsaved,0,1
0.504,0.901,11,-3.776,0.0491,0.000807,0.0,0.0839,0.755,132.729,4,unsaved,1,0
0.578,0.58,0,-17.231,0.54,0.376,0.000413,0.955,0.694,123.632,4,unsaved,1,0
0.798,0.634,11,-6.768,0.0711,0.0552,0.0,0.0921,0.493,140.01,4,unsaved,1,0
0.724,0.827,11,-4.211,0.129,0.0457,0.0,0.0848,0.2,144.973,4,unsaved,0,1
0.535,0.574,6,-5.881,0.0851,0.0535,6.36e-06,0.116,0.354,155.921,3,unsaved,1,0
0.622,0.707,4,-8.505,0.282,0.112,2.13e-06,0.31,0.513,115.078,4,unsaved,0,1
0.716,0.485,1,-7.745,0.404,0.123,2.69e-05,0.604,0.26,74.132,4,unsaved,1,0
0.401,0.43,4,-7.846,0.0262,0.683,0.000606,0.106,0.0736,146.387,4,unsaved,1,0
0.569,0.857,7,-5.571,0.0337,0.0101,0.0145,0.141,0.282,104.981,4,unsaved,1,0
0.827,0.405,0,-8.95,0.0463,0.82,8.01e-05,0.103,0.531,114.989,4,unsaved,1,0
0.479,0.411,1,-8.833,0.0282,0.557,0.000528,0.0797,0.316,89.782,4,unsaved,1,0
0.808,0.606,11,-6.819,0.411,0.49,0.0,0.261,0.77,121.135,4,unsaved,0,1
0.433,0.868,0,-3.03,0.0422,0.00127,2.87e-06,0.132,0.41,139.896,4,unsaved,1,0
0.62,0.609,8,-8.831,0.145,0.44,0.0,0.115,0.404,142.042,4,unsaved,1,0
0.352,0.725,8,-6.463,0.0656,0.00193,2.73e-06,0.22,0.339,189.767,4,unsaved,0,1
0.77,0.706,2,-4.705,0.0302,0.0605,0.00182,0.0985,0.527,115.011,4,unsaved,1,0
0.502,0.466,7,-7.357,0.369,0.757,0.0,0.127,0.742,82.393,4,unsaved,0,1
0.581,0.934,8,-5.511,0.0547,0.000169,0.00297,0.0901,0.391,120.024,4,unsaved,1,0
0.744,0.7,8,-5.353,0.358,0.0972,0.0,0.111,0.466,153.894,4,unsaved,1,0
0.635,0.382,9,-10.951,0.0518,0.847,8.32e-06,0.131,0.554,132.975,4,unsaved,0,1
0.65,0.801,2,-5.352,0.0349,0.00316,1.79e-06,0.09,0.376,106.066,4,unsaved,0,1
0.688,0.384,9,-8.824,0.375,0.2,0.0,0.708,0.432,162.097,4,unsaved,0,1
0.911,0.637,1,-7.252,0.112,0.0259,0.0,0.104,0.615,133.037,4,unsaved,1,0
0.58,0.484,7,-10.805,0.878,0.967,0.0,0.427,0.501,130.409,4,unsaved,1,0
0.601,0.879,9,-5.215,0.0945,0.62,0.0,0.464,0.713,99.377,4,unsaved,1,0
0.518,0.749,7,-7.134,0.115,0.43,0.0,0.23,0.175,82.221,4,unsaved,0,1
0.81,0.615,10,-8.376,0.284,0.0534,0.0,0.0811,0.596,150.03,4,unsaved,0,1
0.564,0.283,1,-13.624,0.0407,0.635,0.0,0.188,0.678,78.715,4,unsaved,1,0
0.731,0.774,10,-5.273,0.0555,0.434,3.34e-06,0.114,0.219,100.005,4,unsaved,0,1
0.683,0.594,3,-5.807,0.203,0.399,0.0,0.317,0.637,94.407,4,unsaved,0,1
0.589,0.227,2,-16.67,0.0498,0.64,0.00469,0.0248,0.182,74.993,4,unsaved,1,0
0.654,0.383,1,-7.884,0.4,0.295,1.61e-06,0.111,0.252,119.846,4,unsaved,0,1
0.7,0.693,2,-6.553,0.14,0.00375,0.0,0.314,0.525,133.981,4,unsaved,1,0
0.244,0.896,6,-5.576,0.464,0.0614,2.83e-05,0.127,0.142,83.354,4,unsaved,0,1
0.65,0.42,5,-13.302,0.463,0.606,0.0,0.12,0.399,109.216,4,unsaved,1,0
0.581,0.684,1,-4.962,0.0429,0.0179,1.93e-05,0.0849,0.0397,129.966,4,unsaved,0,1
0.589,0.713,10,-3.756,0.0976,0.0331,0.000411,0.178,0.547,92.018,4,unsaved,0,1
0.446,0.516,2,-11.374,0.118,0.7,0.0,0.706,0.507,113.368,4,unsaved,1,0
0.51,0.907,2,-4.239,0.441,0.244,0.0,0.133,0.521,93.442,4,unsaved,1,0
0.808,0.771,4,-5.719,0.0645,0.0413,1.29e-06,0.18,0.471,161.94,4,unsaved,0,1
0.785,0.616,0,-5.927,0.239,0.235,0.0,0.2,0.907,115.187,4,unsaved,0,1
0.497,0.772,9,-4.936,0.482,0.146,0.0,0.111,0.306,158.153,4,unsaved,1,0
0.589,0.821,11,-4.473,0.111,0.0143,0.0,0.112,0.424,77.472,4,unsaved,1,0
0.727,0.618,10,-5.888,0.305,0.465,0.0,0.261,0.301,146.268,4,unsaved,0,1
0.428,0.403,5,-5.914,0.209,0.229,0.0,0.22,0.133,95.387,5,unsaved,0,1
0.452,0.693,11,-7.662,0.0368,0.453,0.00421,0.108,0.521,80.527,4,unsaved,0,1
0.761,0.984,7,-3.119,0.107,0.134,0.000114,0.0145,0.801,132.984,4,unsaved,1,0
0.753,0.591,6,-9.64,0.257,0.00188,0.0,0.115,0.716,149.137,4,unsaved,0,1
0.648,0.535,2,-13.295,0.1,0.458,0.00246,0.106,0.444,168.03,4,unsaved,1,0
0.482,0.746,5,-5.309,0.191,0.0478,0.0,0.239,0.705,160.121,4,unsaved,0,1
0.547,0.936,9,-4.023,0.102,0.23,3.04e-06,0.172,0.642,120.003,4,unsaved,1,0
0.676,0.49,9,-7.152,0.258,0.364,0.0,0.0935,0.582,110.192,4,unsaved,0,1
0.331,0.665,9,-7.845,0.0854,0.0446,0.0,0.379,0.391,88.604,4,unsaved,0,1
0.484,0.868,7,-2.619,0.0362,0.286,1.02e-05,0.217,0.471,122.447,4,unsaved,0,1
0.582,0.109,9,-14.67,0.0396,0.93,0.0,0.167,0.507,131.713,3,unsaved,0,1
0.529,0.828,0,-6.293,0.0762,0.0313,0.858,0.0797,0.336,156.063,3,unsaved,1,0
0.329,0.604,6,-10.046,0.0646,0.671,0.257,0.0825,0.0387,121.221,4,unsaved,1,0
0.813,0.637,11,-4.995,0.132,0.127,0.0,0.442,0.508,132.982,4,unsaved,0,1
0.52,0.869,1,-4.546,0.28,0.0573,0.0,0.332,0.259,167.771,4,unsaved,0,1
0.648,0.551,1,-7.452,0.0288,0.165,0.000109,0.111,0.385,89.991,4,unsaved,0,1
0.413,0.374,0,-10.744,0.0321,0.433,0.0,0.111,0.105,144.93,4,unsaved,1,0
0.611,0.714,9,-4.696,0.856,0.184,0.0,0.145,0.628,196.043,4,unsaved,0,1
0.653,0.892,7,-4.128,0.153,0.248,0.0,0.0847,0.589,102.067,4,unsaved,1,0
0.748,0.655,7,-9.364,0.517,0.111,0.0,0.351,0.538,137.757,4,unsaved,1,0
0.634,0.737,0,-5.732,0.03,0.113,0.000427,0.114,0.27,89.994,4,unsaved,1,0
0.398,0.568,1,-10.932,0.0642,0.671,0.0,0.282,0.728,101.844,4,unsaved,0,1
0.872,0.372,2,-8.745,0.234,0.0998,0.0,0.135,0.219,137.907,4,unsaved,0,1
0.153,0.138,6,-21.877,0.0503,0.837,0.55,0.254,0.0503,74.318,3,unsaved,0,1
0.929,0.612,0,-4.467,0.192,0.0995,0.0,0.117,0.808,134.958,4,unsaved,1,0
0.593,0.731,1,-5.21,0.149,0.108,1.52e-06,0.103,0.61,160.084,4,unsaved,1,0
0.715,0.723,6,-5.993,0.0569,0.0396,8.57e-05,0.084,0.479,114.985,4,unsaved,0,1
0.786,0.781,1,-7.476,0.106,0.048,6.74e-06,0.078,0.48,110.081,4,unsaved,0,1
0.511,0.852,5,-2.886,0.301,0.0397,0.0,0.665,0.601,162.038,4,unsaved,0,1
0.559,0.26,2,-8.89,0.0293,0.718,0.0,0.107,0.483,109.241,4,unsaved,1,0
0.671,0.462,5,-10.593,0.0299,0.485,0.0,0.265,0.673,104.017,4,unsaved,0,1
0.465,0.735,6,-3.715,0.117,0.0711,0.0,0.0975,0.409,173.935,4,unsaved,1,0
0.545,0.607,1,-6.778,0.0356,0.513,1.33e-06,0.207,0.235,76.987,4,unsaved,1,0
0.967,0.74,1,-5.621,0.126,0.00291,0.0,0.0845,0.81,130.011,4,unsaved,1,0
0.511,0.943,2,-4.934,0.0537,0.00135,0.0181,0.187,0.531,127.283,4,unsaved,1,0
0.77,0.502,5,-9.604,0.13,0.0614,0.0,0.069,0.305,127.946,4,unsaved,0,1
0.254,0.481,9,-14.515,0.173,0.811,0.000216,0.981,0.423,168.43,4,unsaved,1,0
0.55,0.985,4,-2.745,0.061,0.0258,0.0,0.796,0.644,139.962,4,unsaved,1,0
0.603,0.165,7,-17.988,0.0452,0.669,0.588,0.124,0.517,126.717,4,unsaved,1,0
0.49,0.0712,0,-18.792,0.237,0.418,0.000252,0.11,0.0288,84.76,3,unsaved,1,0
0.513,0.404,5,-11.101,0.126,0.896,0.0493,0.136,0.46,127.992,4,unsaved,1,0
0.515,0.293,5,-9.215,0.0312,0.437,3.08e-06,0.168,0.217,72.855,4,unsaved,1,0
0.7,0.728,7,-5.763,0.0326,0.2,2.27e-06,0.144,0.827,99.996,4,unsaved,1,0
0.357,0.238,8,-16.78,0.265,0.142,0.0859,0.55,0.494,156.907,4,unsaved,0,1
